longitud;latitud;parametro;anio-mes-dia;valor
-3.645278;40.408056;10;2012-04-01;00026
-3.645278;40.408056;10;2012-05-01;00013
-3.645278;40.408056;10;2012-06-01;00063
-3.645278;40.408056;10;2012-07-01;00021
-3.645278;40.408056;10;2012-08-01;00018
-3.645278;40.408056;10;2012-09-01;00009
-3.645278;40.408056;10;2012-10-01;00023
-3.645278;40.408056;10;2012-11-01;00012
-3.645278;40.408056;10;2012-12-01;00018
-3.645278;40.408056;85;2012-01-01;00022
-3.645278;40.408056;85;2012-02-01;00014
-3.645278;40.408056;85;2012-03-01;00026
-3.645278;40.408056;85;2012-04-01;00025
-3.645278;40.408056;85;2012-05-01;00025
-3.645278;40.408056;85;2012-06-01;00015
-3.645278;40.408056;85;2012-07-01;00024
-3.645278;40.408056;85;2012-08-01;00007
-3.645278;40.408056;85;2012-09-01;00010
-3.645278;40.408056;85;2012-10-01;00020
-3.645278;40.408056;85;2012-11-01;00022
-3.645278;40.408056;85;2012-12-01;00019
-3.645278;40.408056;89;2012-01-01;00.00
-3.645278;40.408056;89;2012-02-01;02.50
-3.645278;40.408056;89;2012-03-01;00.00
-3.645278;40.408056;89;2012-04-01;00.00
-3.645278;40.408056;89;2012-05-01;00.00
-3.645278;40.408056;89;2012-06-01;00.00
-3.645278;40.408056;89;2012-07-01;00.00
-3.645278;40.408056;89;2012-08-01;00.00
-3.645278;40.408056;89;2012-09-01;00.00
-3.645278;40.408056;89;2012-10-01;00.00
-3.645278;40.408056;89;2012-11-01;00.00
-3.645278;40.408056;89;2012-12-01;00.00
-3.706389;40.445278;01;2012-01-01;00005
-3.706389;40.445278;01;2012-02-01;00005
-3.706389;40.445278;01;2012-03-01;00005
-3.706389;40.445278;01;2012-04-01;00004
-3.706389;40.445278;01;2012-05-01;00003
-3.706389;40.445278;01;2012-06-01;00002
-3.706389;40.445278;01;2012-07-01;00002
-3.706389;40.445278;01;2012-08-01;00002
-3.706389;40.445278;01;2012-09-01;00002
-3.706389;40.445278;01;2012-10-01;00002
-3.706389;40.445278;01;2012-11-01;00002
-3.706389;40.445278;01;2012-12-01;00008
-3.706389;40.445278;07;2012-01-01;00014
-3.706389;40.445278;07;2012-02-01;00026
-3.706389;40.445278;07;2012-03-01;00021
-3.706389;40.445278;07;2012-04-01;00026
-3.706389;40.445278;07;2012-05-01;00008
-3.706389;40.445278;07;2012-06-01;00007
-3.706389;40.445278;07;2012-07-01;00016
-3.706389;40.445278;07;2012-08-01;00011
-3.706389;40.445278;07;2012-09-01;00005
-3.706389;40.445278;07;2012-10-01;00038
-3.706389;40.445278;07;2012-11-01;00011
-3.706389;40.445278;07;2012-12-01;00074
-3.706389;40.445278;08;2012-01-01;00025
-3.706389;40.445278;08;2012-02-01;00036
-3.706389;40.445278;08;2012-03-01;00050
-3.706389;40.445278;08;2012-04-01;00032
-3.706389;40.445278;08;2012-05-01;00032
-3.706389;40.445278;08;2012-06-01;00028
-3.706389;40.445278;08;2012-07-01;00032
-3.706389;40.445278;08;2012-08-01;00032
-3.706389;40.445278;08;2012-09-01;00016
-3.706389;40.445278;08;2012-10-01;00075
-3.706389;40.445278;08;2012-11-01;00033
-3.706389;40.445278;08;2012-12-01;00078
-3.706389;40.445278;09;2012-01-01;00007
-3.706389;40.445278;09;2012-02-01;00011
-3.706389;40.445278;09;2012-03-01;00020
-3.706389;40.445278;09;2012-04-01;00011
-3.706389;40.445278;09;2012-05-01;00010
-3.706389;40.445278;09;2012-06-01;00021
-3.706389;40.445278;09;2012-07-01;00011
-3.706389;40.445278;09;2012-08-01;00011
-3.706389;40.445278;09;2012-09-01;00006
-3.706389;40.445278;09;2012-10-01;00014
-3.706389;40.445278;09;2012-11-01;00006
-3.706389;40.445278;09;2012-12-01;00015
-3.706389;40.445278;10;2012-01-01;00009
-3.706389;40.445278;10;2012-02-01;00015
-3.706389;40.445278;10;2012-03-01;00029
-3.706389;40.445278;10;2012-04-01;00020
-3.706389;40.445278;10;2012-05-01;00014
-3.706389;40.445278;10;2012-06-01;00055
-3.706389;40.445278;10;2012-07-01;00024
-3.706389;40.445278;10;2012-08-01;00028
-3.706389;40.445278;10;2012-09-01;00012
-3.706389;40.445278;10;2012-10-01;00027
-3.706389;40.445278;10;2012-11-01;00010
-3.706389;40.445278;10;2012-12-01;00017
-3.706389;40.445278;20;2012-01-01;001.0
-3.706389;40.445278;20;2012-02-01;002.5
-3.706389;40.445278;20;2012-03-01;003.4
-3.706389;40.445278;20;2012-04-01;002.1
-3.706389;40.445278;20;2012-05-01;001.2
-3.706389;40.445278;20;2012-06-01;002.2
-3.706389;40.445278;20;2012-07-01;002.2
-3.706389;40.445278;20;2012-08-01;002.8
-3.706389;40.445278;20;2012-09-01;000.8
-3.706389;40.445278;20;2012-10-01;008.6
-3.706389;40.445278;20;2012-11-01;001.8
-3.706389;40.445278;20;2012-12-01;005.2
-3.706389;40.445278;30;2012-01-01;000.2
-3.706389;40.445278;30;2012-02-01;000.3
-3.706389;40.445278;30;2012-03-01;000.2
-3.706389;40.445278;30;2012-04-01;000.3
-3.706389;40.445278;30;2012-05-01;000.2
-3.706389;40.445278;30;2012-06-01;000.2
-3.706389;40.445278;30;2012-07-01;000.2
-3.706389;40.445278;30;2012-08-01;000.2
-3.706389;40.445278;30;2012-09-01;000.2
-3.706389;40.445278;30;2012-10-01;001.1
-3.706389;40.445278;30;2012-11-01;000.4
-3.706389;40.445278;30;2012-12-01;001.3
-3.706389;40.445278;35;2012-01-01;000.2
-3.706389;40.445278;35;2012-02-01;000.5
-3.706389;40.445278;35;2012-03-01;000.4
-3.706389;40.445278;35;2012-04-01;000.9
-3.706389;40.445278;35;2012-05-01;000.8
-3.706389;40.445278;35;2012-06-01;000.8
-3.706389;40.445278;35;2012-07-01;000.7
-3.706389;40.445278;35;2012-08-01;000.6
-3.706389;40.445278;35;2012-09-01;000.8
-3.706389;40.445278;35;2012-10-01;001.4
-3.706389;40.445278;35;2012-11-01;000.5
-3.706389;40.445278;35;2012-12-01;000.9
-3.706389;40.445278;83;2012-01-01;005.8
-3.706389;40.445278;83;2012-02-01;-03.0
-3.706389;40.445278;83;2012-03-01;007.6
-3.706389;40.445278;83;2012-04-01;019.8
-3.706389;40.445278;83;2012-05-01;015.4
-3.706389;40.445278;83;2012-06-01;033.3
-3.706389;40.445278;83;2012-07-01;029.4
-3.706389;40.445278;83;2012-08-01;033.4
-3.706389;40.445278;83;2012-09-01;019.8
-3.706389;40.445278;83;2012-10-01;016.9
-3.706389;40.445278;83;2012-11-01;009.8
-3.706389;40.445278;83;2012-12-01;002.0
-3.706389;40.445278;85;2012-01-01;00019
-3.706389;40.445278;85;2012-02-01;00020
-3.706389;40.445278;85;2012-03-01;00023
-3.706389;40.445278;85;2012-04-01;00018
-3.706389;40.445278;85;2012-05-01;00018
-3.706389;40.445278;85;2012-06-01;00022
-3.706389;40.445278;85;2012-07-01;00019
-3.706389;40.445278;85;2012-08-01;00018
-3.706389;40.445278;85;2012-09-01;00020
-3.706389;40.445278;85;2012-10-01;00018
-3.706389;40.445278;85;2012-11-01;00020
-3.706389;40.445278;85;2012-12-01;00021
-3.706389;40.445278;89;2012-01-01;00.00
-3.706389;40.445278;89;2012-02-01;02.00
-3.706389;40.445278;89;2012-03-01;00.00
-3.706389;40.445278;89;2012-04-01;00.00
-3.706389;40.445278;89;2012-05-01;00.00
-3.706389;40.445278;89;2012-06-01;00.00
-3.706389;40.445278;89;2012-07-01;00.00
-3.706389;40.445278;89;2012-08-01;00.00
-3.706389;40.445278;89;2012-09-01;00.00
-3.706389;40.445278;89;2012-10-01;00.00
-3.706389;40.445278;89;2012-11-01;00.00
-3.706389;40.445278;89;2012-12-01;00.00
-3.711389;40.478333;06;2012-01-01;000.3
-3.711389;40.478333;06;2012-02-01;000.3
-3.711389;40.478333;06;2012-03-01;000.3
-3.711389;40.478333;06;2012-04-01;000.3
-3.711389;40.478333;06;2012-05-01;000.3
-3.711389;40.478333;06;2012-06-01;000.2
-3.711389;40.478333;06;2012-07-01;000.2
-3.711389;40.478333;06;2012-08-01;000.2
-3.711389;40.478333;06;2012-09-01;000.2
-3.711389;40.478333;06;2012-10-01;000.4
-3.711389;40.478333;06;2012-11-01;000.2
-3.711389;40.478333;06;2012-12-01;000.6
-3.711389;40.478333;07;2012-01-01;00019
-3.711389;40.478333;07;2012-02-01;00005
-3.711389;40.478333;07;2012-03-01;00018
-3.711389;40.478333;07;2012-04-01;00021
-3.711389;40.478333;07;2012-05-01;00009
-3.711389;40.478333;07;2012-06-01;00002
-3.711389;40.478333;07;2012-07-01;00008
-3.711389;40.478333;07;2012-08-01;00007
-3.711389;40.478333;07;2012-09-01;00001
-3.711389;40.478333;07;2012-10-01;00027
-3.711389;40.478333;07;2012-11-01;00009
-3.711389;40.478333;07;2012-12-01;00098
-3.711389;40.478333;08;2012-01-01;00034
-3.711389;40.478333;08;2012-02-01;00024
-3.711389;40.478333;08;2012-03-01;00058
-3.711389;40.478333;08;2012-04-01;00037
-3.711389;40.478333;08;2012-05-01;00035
-3.711389;40.478333;08;2012-06-01;00032
-3.711389;40.478333;08;2012-07-01;00032
-3.711389;40.478333;08;2012-08-01;00046
-3.711389;40.478333;08;2012-09-01;00011
-3.711389;40.478333;08;2012-10-01;00071
-3.711389;40.478333;08;2012-11-01;00037
-3.711389;40.478333;08;2012-12-01;00081
-3.711389;40.478333;14;2012-01-01;00030
-3.711389;40.478333;14;2012-02-01;00046
-3.711389;40.478333;14;2012-03-01;00025
-3.711389;40.478333;14;2012-04-01;00049
-3.711389;40.478333;14;2012-05-01;00052
-3.711389;40.478333;14;2012-06-01;00055
-3.711389;40.478333;14;2012-07-01;00058
-3.711389;40.478333;14;2012-08-01;00050
-3.711389;40.478333;14;2012-09-01;00070
-3.711389;40.478333;14;2012-10-01;00019
-3.711389;40.478333;14;2012-11-01;00031
-3.711389;40.478333;14;2012-12-01;00009
-3.711389;40.478333;85;2012-01-01;00021
-3.711389;40.478333;85;2012-02-01;00016
-3.711389;40.478333;85;2012-03-01;00020
-3.711389;40.478333;85;2012-04-01;00019
-3.711389;40.478333;85;2012-05-01;00019
-3.711389;40.478333;85;2012-06-01;00023
-3.711389;40.478333;85;2012-07-01;00019
-3.711389;40.478333;85;2012-08-01;00020
-3.711389;40.478333;85;2012-09-01;00020
-3.711389;40.478333;85;2012-10-01;00021
-3.711389;40.478333;85;2012-11-01;00021
-3.711389;40.478333;85;2012-12-01;00015
-3.711389;40.478333;89;2012-01-01;00.00
-3.711389;40.478333;89;2012-02-01;01.50
-3.711389;40.478333;89;2012-03-01;00.00
-3.711389;40.478333;89;2012-04-01;00.00
-3.711389;40.478333;89;2012-05-01;00.00
-3.711389;40.478333;89;2012-06-01;00.00
-3.711389;40.478333;89;2012-07-01;00.00
-3.711389;40.478333;89;2012-08-01;00.00
-3.711389;40.478333;89;2012-09-01;00.00
-3.711389;40.478333;89;2012-10-01;00.00
-3.711389;40.478333;89;2012-11-01;00.00
-3.711389;40.478333;89;2012-12-01;00.00
-3.651389;40.388056;01;2012-01-01;00003
-3.651389;40.388056;01;2012-02-01;00003
-3.651389;40.388056;01;2012-03-01;00005
-3.651389;40.388056;01;2012-04-01;00002
-3.651389;40.388056;01;2012-05-01;00002
-3.651389;40.388056;01;2012-06-01;00003
-3.651389;40.388056;01;2012-07-01;00003
-3.651389;40.388056;01;2012-08-01;00002
-3.651389;40.388056;01;2012-09-01;00002
-3.651389;40.388056;01;2012-10-01;00002
-3.651389;40.388056;01;2012-11-01;00002
-3.651389;40.388056;01;2012-12-01;00006
-3.651389;40.388056;07;2012-01-01;00008
-3.651389;40.388056;07;2012-02-01;00005
-3.651389;40.388056;07;2012-03-01;00012
-3.651389;40.388056;07;2012-04-01;00013
-3.651389;40.388056;07;2012-05-01;00002
-3.651389;40.388056;07;2012-06-01;00003
-3.651389;40.388056;07;2012-07-01;00005
-3.651389;40.388056;07;2012-08-01;00005
-3.651389;40.388056;07;2012-09-01;00001
-3.651389;40.388056;07;2012-10-01;00023
-3.651389;40.388056;07;2012-11-01;00009
-3.651389;40.388056;07;2012-12-01;00037
-3.651389;40.388056;08;2012-01-01;00027
-3.651389;40.388056;08;2012-02-01;00021
-3.651389;40.388056;08;2012-03-01;00048
-3.651389;40.388056;08;2012-04-01;00037
-3.651389;40.388056;08;2012-05-01;00031
-3.651389;40.388056;08;2012-06-01;00027
-3.651389;40.388056;08;2012-07-01;00027
-3.651389;40.388056;08;2012-08-01;00036
-3.651389;40.388056;08;2012-09-01;00010
-3.651389;40.388056;08;2012-10-01;00067
-3.651389;40.388056;08;2012-11-01;00030
-3.651389;40.388056;08;2012-12-01;00078
-3.651389;40.388056;10;2012-01-01;00009
-3.651389;40.388056;10;2012-02-01;00011
-3.651389;40.388056;10;2012-03-01;00029
-3.651389;40.388056;10;2012-04-01;00020
-3.651389;40.388056;10;2012-05-01;00014
-3.651389;40.388056;10;2012-06-01;00056
-3.651389;40.388056;10;2012-07-01;00018
-3.651389;40.388056;10;2012-08-01;00027
-3.651389;40.388056;10;2012-09-01;00013
-3.651389;40.388056;10;2012-10-01;00025
-3.651389;40.388056;10;2012-11-01;00012
-3.651389;40.388056;10;2012-12-01;00018
-3.651389;40.388056;85;2012-01-01;00020
-3.651389;40.388056;85;2012-02-01;00015
-3.651389;40.388056;85;2012-03-01;00021
-3.651389;40.388056;85;2012-04-01;00020
-3.651389;40.388056;85;2012-05-01;00020
-3.651389;40.388056;85;2012-06-01;00023
-3.651389;40.388056;85;2012-07-01;00023
-3.651389;40.388056;85;2012-08-01;00016
-3.651389;40.388056;85;2012-09-01;00018
-3.651389;40.388056;85;2012-10-01;00018
-3.651389;40.388056;85;2012-11-01;00023
-3.651389;40.388056;85;2012-12-01;00021
-3.651389;40.388056;89;2012-01-01;00.00
-3.651389;40.388056;89;2012-02-01;02.00
-3.651389;40.388056;89;2012-03-01;00.00
-3.651389;40.388056;89;2012-04-01;00.00
-3.651389;40.388056;89;2012-05-01;00.00
-3.651389;40.388056;89;2012-06-01;00.00
-3.651389;40.388056;89;2012-07-01;00.00
-3.651389;40.388056;89;2012-08-01;00.00
-3.651389;40.388056;89;2012-09-01;00.00
-3.651389;40.388056;89;2012-10-01;00.00
-3.651389;40.388056;89;2012-11-01;00.50
-3.651389;40.388056;89;2012-12-01;00.00
-3.686667;40.398056;07;2012-01-01;00002
-3.686667;40.398056;07;2012-02-01;00010
-3.686667;40.398056;07;2012-03-01;00011
-3.686667;40.398056;07;2012-04-01;00015
-3.686667;40.398056;07;2012-05-01;00005
-3.686667;40.398056;07;2012-06-01;00003
-3.686667;40.398056;07;2012-07-01;00009
-3.686667;40.398056;07;2012-08-01;00006
-3.686667;40.398056;07;2012-09-01;00002
-3.686667;40.398056;07;2012-10-01;00044
-3.686667;40.398056;07;2012-11-01;00006
-3.686667;40.398056;07;2012-12-01;00067
-3.686667;40.398056;08;2012-01-01;00027
-3.686667;40.398056;08;2012-02-01;00034
-3.686667;40.398056;08;2012-03-01;00052
-3.686667;40.398056;08;2012-04-01;00034
-3.686667;40.398056;08;2012-05-01;00035
-3.686667;40.398056;08;2012-06-01;00028
-3.686667;40.398056;08;2012-07-01;00027
-3.686667;40.398056;08;2012-08-01;00036
-3.686667;40.398056;08;2012-09-01;00013
-3.686667;40.398056;08;2012-10-01;00058
-3.686667;40.398056;08;2012-11-01;00025
-3.686667;40.398056;08;2012-12-01;00063
-3.686667;40.398056;09;2012-01-01;00006
-3.686667;40.398056;09;2012-02-01;00011
-3.686667;40.398056;09;2012-03-01;00017
-3.686667;40.398056;09;2012-04-01;00009
-3.686667;40.398056;09;2012-05-01;00009
-3.686667;40.398056;09;2012-06-01;00020
-3.686667;40.398056;09;2012-07-01;00008
-3.686667;40.398056;09;2012-08-01;00009
-3.686667;40.398056;09;2012-09-01;00005
-3.686667;40.398056;09;2012-10-01;00013
-3.686667;40.398056;09;2012-11-01;00006
-3.686667;40.398056;09;2012-12-01;00015
-3.686667;40.398056;10;2012-01-01;00007
-3.686667;40.398056;10;2012-02-01;00015
-3.686667;40.398056;10;2012-03-01;00030
-3.686667;40.398056;10;2012-04-01;00021
-3.686667;40.398056;10;2012-05-01;00016
-3.686667;40.398056;10;2012-06-01;00054
-3.686667;40.398056;10;2012-07-01;00018
-3.686667;40.398056;10;2012-08-01;00022
-3.686667;40.398056;10;2012-09-01;00012
-3.686667;40.398056;10;2012-10-01;00025
-3.686667;40.398056;10;2012-11-01;00012
-3.686667;40.398056;10;2012-12-01;00020
-3.686667;40.398056;85;2012-01-01;00024
-3.686667;40.398056;85;2012-02-01;00022
-3.686667;40.398056;85;2012-03-01;00025
-3.686667;40.398056;85;2012-04-01;00024
-3.686667;40.398056;85;2012-05-01;00024
-3.686667;40.398056;85;2012-06-01;00023
-3.686667;40.398056;85;2012-07-01;00023
-3.686667;40.398056;85;2012-08-01;00023
-3.686667;40.398056;85;2012-09-01;00023
-3.686667;40.398056;85;2012-10-01;00023
-3.686667;40.398056;85;2012-11-01;00023
-3.686667;40.398056;85;2012-12-01;00022
-3.690278;40.439722;07;2012-01-01;00014
-3.690278;40.439722;07;2012-02-01;00001
-3.690278;40.439722;07;2012-03-01;00014
-3.690278;40.439722;07;2012-04-01;00019
-3.690278;40.439722;07;2012-05-01;00003
-3.690278;40.439722;07;2012-06-01;00005
-3.690278;40.439722;07;2012-07-01;00007
-3.690278;40.439722;07;2012-08-01;00006
-3.690278;40.439722;07;2012-09-01;00001
-3.690278;40.439722;07;2012-10-01;00027
-3.690278;40.439722;07;2012-11-01;00014
-3.690278;40.439722;07;2012-12-01;00034
-3.690278;40.439722;08;2012-01-01;00031
-3.690278;40.439722;08;2012-02-01;00032
-3.690278;40.439722;08;2012-03-01;00051
-3.690278;40.439722;08;2012-04-01;00034
-3.690278;40.439722;08;2012-05-01;00029
-3.690278;40.439722;08;2012-06-01;00026
-3.690278;40.439722;08;2012-07-01;00031
-3.690278;40.439722;08;2012-08-01;00034
-3.690278;40.439722;08;2012-09-01;00009
-3.690278;40.439722;08;2012-10-01;00070
-3.690278;40.439722;08;2012-11-01;00040
-3.690278;40.439722;08;2012-12-01;00061
-3.690278;40.439722;09;2012-01-01;00006
-3.690278;40.439722;09;2012-02-01;00008
-3.690278;40.439722;09;2012-03-01;00018
-3.690278;40.439722;09;2012-04-01;00010
-3.690278;40.439722;09;2012-05-01;00009
-3.690278;40.439722;09;2012-06-01;00024
-3.690278;40.439722;09;2012-07-01;00010
-3.690278;40.439722;09;2012-08-01;00015
-3.690278;40.439722;09;2012-09-01;00007
-3.690278;40.439722;09;2012-10-01;00014
-3.690278;40.439722;09;2012-11-01;00008
-3.690278;40.439722;09;2012-12-01;00013
-3.690278;40.439722;10;2012-01-01;00008
-3.690278;40.439722;10;2012-02-01;00012
-3.690278;40.439722;10;2012-03-01;00033
-3.690278;40.439722;10;2012-04-01;00022
-3.690278;40.439722;10;2012-05-01;00014
-3.690278;40.439722;10;2012-06-01;00068
-3.690278;40.439722;10;2012-07-01;00029
-3.690278;40.439722;10;2012-08-01;00045
-3.690278;40.439722;10;2012-09-01;00021
-3.690278;40.439722;10;2012-10-01;00026
-3.690278;40.439722;10;2012-11-01;00015
-3.690278;40.439722;10;2012-12-01;00020
-3.690278;40.439722;85;2012-01-01;00020
-3.690278;40.439722;85;2012-02-01;00018
-3.690278;40.439722;85;2012-03-01;00022
-3.690278;40.439722;85;2012-04-01;00020
-3.690278;40.439722;85;2012-05-01;00021
-3.690278;40.439722;85;2012-06-01;00018
-3.690278;40.439722;85;2012-07-01;00017
-3.690278;40.439722;85;2012-08-01;00021
-3.690278;40.439722;85;2012-09-01;00021
-3.690278;40.439722;85;2012-10-01;00021
-3.690278;40.439722;85;2012-11-01;00021
-3.690278;40.439722;85;2012-12-01;00019
-3.685556;40.409722;07;2012-01-01;00001
-3.685556;40.409722;07;2012-02-01;00003
-3.685556;40.409722;07;2012-03-01;00005
-3.685556;40.409722;07;2012-04-01;00010
-3.685556;40.409722;07;2012-05-01;00001
-3.685556;40.409722;07;2012-06-01;00002
-3.685556;40.409722;07;2012-07-01;00002
-3.685556;40.409722;07;2012-08-01;00003
-3.685556;40.409722;07;2012-09-01;00001
-3.685556;40.409722;07;2012-10-01;00016
-3.685556;40.409722;07;2012-11-01;00005
-3.685556;40.409722;07;2012-12-01;00038
-3.685556;40.409722;08;2012-01-01;00022
-3.685556;40.409722;08;2012-02-01;00024
-3.685556;40.409722;08;2012-03-01;00044
-3.685556;40.409722;08;2012-04-01;00027
-3.685556;40.409722;08;2012-05-01;00025
-3.685556;40.409722;08;2012-06-01;00024
-3.685556;40.409722;08;2012-07-01;00019
-3.685556;40.409722;08;2012-08-01;00030
-3.685556;40.409722;08;2012-09-01;00009
-3.685556;40.409722;08;2012-10-01;00052
-3.685556;40.409722;08;2012-11-01;00027
-3.685556;40.409722;08;2012-12-01;00058
-3.685556;40.409722;14;2012-01-01;00036
-3.685556;40.409722;14;2012-02-01;00044
-3.685556;40.409722;14;2012-03-01;00027
-3.685556;40.409722;14;2012-04-01;00050
-3.685556;40.409722;14;2012-05-01;00054
-3.685556;40.409722;14;2012-06-01;00059
-3.685556;40.409722;14;2012-07-01;00066
-3.685556;40.409722;14;2012-08-01;00058
-3.685556;40.409722;14;2012-09-01;00074
-3.685556;40.409722;14;2012-10-01;00023
-3.685556;40.409722;14;2012-11-01;00034
-3.685556;40.409722;14;2012-12-01;00008
-3.685556;40.409722;85;2012-01-01;00012
-3.685556;40.409722;85;2012-02-01;00010
-3.685556;40.409722;85;2012-03-01;00018
-3.685556;40.409722;85;2012-04-01;00021
-3.685556;40.409722;85;2012-05-01;00017
-3.685556;40.409722;85;2012-06-01;00020
-3.685556;40.409722;85;2012-07-01;00020
-3.685556;40.409722;85;2012-08-01;00020
-3.685556;40.409722;85;2012-09-01;00020
-3.685556;40.409722;85;2012-10-01;00020
-3.685556;40.409722;85;2012-11-01;00017
-3.685556;40.409722;85;2012-12-01;00011
-3.688333;40.465833;07;2012-01-01;00040
-3.688333;40.465833;07;2012-02-01;00030
-3.688333;40.465833;07;2012-03-01;00026
-3.688333;40.465833;07;2012-04-01;00031
-3.688333;40.465833;07;2012-05-01;00007
-3.688333;40.465833;07;2012-06-01;00009
-3.688333;40.465833;07;2012-07-01;00013
-3.688333;40.465833;07;2012-08-01;00002
-3.688333;40.465833;07;2012-09-01;00001
-3.688333;40.465833;07;2012-10-01;00034
-3.688333;40.465833;07;2012-11-01;00031
-3.688333;40.465833;07;2012-12-01;00045
-3.688333;40.465833;08;2012-01-01;00042
-3.688333;40.465833;08;2012-02-01;00040
-3.688333;40.465833;08;2012-03-01;00062
-3.688333;40.465833;08;2012-04-01;00048
-3.688333;40.465833;08;2012-05-01;00033
-3.688333;40.465833;08;2012-06-01;00033
-3.688333;40.465833;08;2012-07-01;00038
-3.688333;40.465833;08;2012-08-01;00065
-3.688333;40.465833;08;2012-09-01;00012
-3.688333;40.465833;08;2012-10-01;00073
-3.688333;40.465833;08;2012-11-01;00045
-3.688333;40.465833;08;2012-12-01;00067
-3.688333;40.465833;09;2012-01-01;00006
-3.688333;40.465833;09;2012-02-01;00007
-3.688333;40.465833;09;2012-03-01;00010
-3.688333;40.465833;09;2012-04-01;00006
-3.688333;40.465833;09;2012-05-01;00006
-3.688333;40.465833;09;2012-06-01;00008
-3.688333;40.465833;09;2012-07-01;00010
-3.688333;40.465833;09;2012-08-01;00008
-3.688333;40.465833;09;2012-09-01;00005
-3.688333;40.465833;09;2012-10-01;00015
-3.688333;40.465833;09;2012-11-01;00009
-3.688333;40.465833;09;2012-12-01;00013
-3.688333;40.465833;10;2012-01-01;00012
-3.688333;40.465833;10;2012-02-01;00018
-3.688333;40.465833;10;2012-03-01;00031
-3.688333;40.465833;10;2012-04-01;00022
-3.688333;40.465833;10;2012-05-01;00014
-3.688333;40.465833;10;2012-06-01;00059
-3.688333;40.465833;10;2012-07-01;00019
-3.688333;40.465833;10;2012-08-01;00022
-3.688333;40.465833;10;2012-09-01;00012
-3.688333;40.465833;10;2012-10-01;00023
-3.688333;40.465833;10;2012-11-01;00018
-3.688333;40.465833;10;2012-12-01;00019
-3.688333;40.465833;83;2012-01-01;007.8
-3.688333;40.465833;83;2012-02-01;001.1
-3.688333;40.465833;83;2012-03-01;009.3
